-2.696399272032671268e-01 2.198166024794069306e-01 1.028759659060221932e+00
-2.927314417411192027e-01 2.175017924862082397e-01 1.021205179429423238e+00
-3.063557119897037939e-01 2.176583307444438231e-01 1.016218274281062595e+00
-2.964010940644206671e-01 2.205601570958796442e-01 1.019322390152758384e+00
-2.625301321388037734e-01 2.246765226014832140e-01 1.029687304401214476e+00
-2.140092114356479946e-01 2.274811263548896789e-01 1.042318496021334306e+00
-1.681566549793041543e-01 2.274717184944103077e-01 1.052068155602881028e+00
-1.365276577193871577e-01 2.252356482968997653e-01 1.057912015457232124e+00
-1.203786247852392799e-01 2.226227353620169047e-01 1.061112664401912875e+00
-1.131283746795655881e-01 2.213974619206561523e-01 1.063062265247647353e+00
-1.030186832638523980e-01 2.222467975588117151e-01 1.064801044828626919e+00
-8.514085947097559115e-02 2.246725749311555553e-01 1.066846809221583259e+00
-6.092644004402981289e-02 2.272984145441135084e-01 1.068875129034694282e+00
-3.448815827107864357e-02 2.287229346131369467e-01 1.070171679702216938e+00
-1.511276673105008822e-02 2.284736407722210150e-01 1.070850532787553711e+00
-5.341525283625284462e-03 2.269650371225469809e-01 1.071285765177728777e+00
-1.305753188891742300e-03 2.251438046714739349e-01 1.071604620367363925e+00
1.841201731678022632e-03 2.239739433884031239e-01 1.071769000031623786e+00
8.058750529805832827e-03 2.239593530626625417e-01 1.071696873222394375e+00
2.064134833830972432e-02 2.249451119678864131e-01 1.071253274564816671e+00
4.188152061234166196e-02 2.262527653389273530e-01 1.070092991293124074e+00
7.236286884114229156e-02 2.270179891650991044e-01 1.067491264411193352e+00
1.110032255677857599e-01 2.266222209795673015e-01 1.062163430730315827e+00
1.524011580315749459e-01 2.250729627001845090e-01 1.053938339054978357e+00
1.902644167806459008e-01 2.229196152070733461e-01 1.043210644309222168e+00
2.236168860209902243e-01 2.205994541432871880e-01 1.028528113305851477e+00
2.472520124511712325e-01 2.185342142929440901e-01 1.010055996738291162e+00
2.556956369865667211e-01 2.167397976174104957e-01 9.883227654485577940e-01
2.465920542158819284e-01 2.155444857532473335e-01 9.696462762190092288e-01
2.313941101827274305e-01 2.136870657718695221e-01 9.476594825993580606e-01
2.151684196598755983e-01 2.121194273961011789e-01 9.301952683367709085e-01
1.993411042112433751e-01 2.111533126552247175e-01 9.195875188222957242e-01
1.813535002476173719e-01 2.112932665345593486e-01 9.193986330319718903e-01
1.499811020102405634e-01 2.129770188165951150e-01 9.342073827402668229e-01
1.028119503459521134e-01 2.154007293840792259e-01 9.585734926675062439e-01
4.417045485869275367e-02 2.177746419038736059e-01 9.850766790520320004e-01
-1.863021062964418523e-02 2.201132372486931110e-01 1.010236525367542493e+00
-7.686328296733142829e-02 2.221610351612127443e-01 1.030139308533183584e+00
-1.291042046856343828e-01 2.235751382875125481e-01 1.043098958744331117e+00
-1.807768166711569147e-01 2.239195526036444617e-01 1.047404406757442841e+00
-2.311392745821851946e-01 2.227103330887374166e-01 1.040541464683203410e+00
