1.944350922933018866e-01,1.395701406455943398e-03,1.116089251588989972e+00
1.943774970229328325e-01,1.408100380269062136e-03,1.116153652023276877e+00
1.943888261572124798e-01,1.433046095178884625e-03,1.116299241289052446e+00
1.943431736045484748e-01,1.461654672364756050e-03,1.116462484698478974e+00
1.943052829587058605e-01,1.494773154594442521e-03,1.116652921266830578e+00
1.942114984486906504e-01,1.531992489929489155e-03,1.116858674304598065e+00
1.941186678400484977e-01,1.573692830545457295e-03,1.117089059035483611e+00
1.939768540777776218e-01,1.622314030458009947e-03,1.117339892722909678e+00
1.938197758833205553e-01,1.668366800509243648e-03,1.117602326353972275e+00
1.936685281756724275e-01,1.719563966527748152e-03,1.117637344997044035e+00
1.935145618376481746e-01,1.774776847900032565e-03,1.117414510389387994e+00
1.933452777607063966e-01,1.833429658815269835e-03,1.116954827198337385e+00
1.932146467444179616e-01,1.890456111300219686e-03,1.116251883736883554e+00
1.930590278613570077e-01,1.950772170179069327e-03,1.115315628432528072e+00
1.929357679775066947e-01,2.006530234008914101e-03,1.114138207386865309e+00
1.928714892438758155e-01,2.068401341043905883e-03,1.112798635105354927e+00
1.929193126596878693e-01,2.105702610492418431e-03,1.111336410793159590e+00
1.929999080601521866e-01,2.092715806304855548e-03,1.109765639180698926e+00
1.931119290396477173e-01,2.021800906110904437e-03,1.108126682016824072e+00
1.932111649564414169e-01,1.902314367773239598e-03,1.106484486226490205e+00
1.933925159335849187e-01,1.530665523250197358e-03,1.105366733934415757e+00
1.937757625224378055e-01,9.702699269506790325e-04,1.104766804615356701e+00
1.940593722486979034e-01,2.461866658152757608e-04,1.104559140071994516e+00
1.947146204555464943e-01,-4.366442253365537536e-04,1.104958194771365365e+00
1.952631134614225550e-01,-1.187438780579838475e-03,1.105981988530780002e+00
1.960235623689455531e-01,-1.986691378084706402e-03,1.107306195062319754e+00
1.967411761499466283e-01,-2.832022375535959979e-03,1.108372066604002892e+00
1.976175804792968393e-01,-3.701292217291148306e-03,1.109384768140676547e+00
1.983830958351910090e-01,-4.550134198492641543e-03,1.110060461447545110e+00
1.992402936319862816e-01,-5.400039088767132241e-03,1.110569595127303133e+00
1.999863052884192083e-01,-6.229278101000335251e-03,1.110744643962688016e+00
2.008252020233903257e-01,-7.061217821252508547e-03,1.110756642157991525e+00
2.015937813558439373e-01,-7.880670737303389559e-03,1.110459818850004110e+00
2.023557869237892493e-01,-8.680994650823253833e-03,1.109985936259012540e+00
2.031505641473658752e-01,-9.585269058510667226e-03,1.109704220378537443e+00
2.039661286396886597e-01,-1.047840069509261597e-02,1.109899532791671861e+00
2.047449614145031571e-01,-1.138628162749566117e-02,1.110390898595144282e+00
2.055334387273144714e-01,-1.231374751025354417e-02,1.111131939231951637e+00
2.062891086586044753e-01,-1.324506908843030989e-02,1.111974227343289767e+00
2.071191109751374937e-01,-1.419301263520402270e-02,1.113022859480381488e+00
2.078815898298213005e-01,-1.513092167884998694e-02,1.113901736510738427e+00
2.087147610093319228e-01,-1.604528807969599416e-02,1.114725913287883952e+00
2.094904328993421605e-01,-1.694799393535715432e-02,1.115266599732106068e+00
2.102366605158537960e-01,-1.782026031962629861e-02,1.115672667310368515e+00
2.109102590368660823e-01,-1.868020749186418208e-02,1.115784692776820464e+00
2.116651447085362847e-01,-1.953968209910212847e-02,1.115710925482867877e+00
2.122711360384377799e-01,-2.037542068193587408e-02,1.115370558585285332e+00
2.129695344857176209e-01,-2.118342057350796823e-02,1.115104342609948063e+00
2.135762327821292550e-01,-2.197124717338084718e-02,1.114657731855752898e+00
2.141385012216157624e-01,-2.275171969785315038e-02,1.114254797997411339e+00
2.146704487853525745e-01,-2.352581549857102328e-02,1.113705589184096345e+00
2.152310933200216048e-01,-2.429270581142198293e-02,1.113266020729668959e+00
2.157103428546407464e-01,-2.505005885078948405e-02,1.113021083976827086e+00
2.162107490899034257e-01,-2.580550073422299695e-02,1.112999121702968663e+00
2.167090548002043593e-01,-2.656380497411061498e-02,1.113213403427682158e+00
2.172990199787338816e-01,-2.733226946924390693e-02,1.113694582163812230e+00
2.178324566465351664e-01,-2.808744120742610179e-02,1.114309216434799410e+00
2.185530572202976085e-01,-2.885310229259594947e-02,1.115217470822222667e+00
2.192216996072340329e-01,-2.960918886575934425e-02,1.115972534947433203e+00
2.200178507676742445e-01,-3.036841823311497296e-02,1.116730087166002416e+00
2.207508345438347341e-01,-3.111494467190483587e-02,1.117207084114658855e+00
2.215349540683492768e-01,-3.186345109902073008e-02,1.117465876142807568e+00
2.222564205540984716e-01,-3.259923959358115853e-02,1.117447599619047605e+00
2.230290141078645760e-01,-3.333757971093555955e-02,1.117215091962824758e+00
2.237402399831611710e-01,-3.406516494824163993e-02,1.116709529452769578e+00
2.244913591167941036e-01,-3.479216773760271386e-02,1.115990814598781133e+00
2.252169846369814210e-01,-3.553733861487094053e-02,1.115047997813611191e+00
2.260951015489129357e-01,-3.629954646095655962e-02,1.114207247438792736e+00
2.269018408531341957e-01,-3.705943438169143067e-02,1.113252315134829917e+00
2.279104358503703520e-01,-3.784930301454409590e-02,1.112527780774903663e+00
2.288371346290690722e-01,-3.863181352794090029e-02,1.111750848287271998e+00
2.299975065552386511e-01,-3.945539255521546967e-02,1.111228092017049418e+00
2.310374131311135337e-01,-4.026765416998072389e-02,1.110627424156250376e+00
2.322786827622850547e-01,-4.111739078814095893e-02,1.110240178705878655e+00
2.333519930581892943e-01,-4.194927466398954558e-02,1.109704867178949117e+00
2.346070551869426368e-01,-4.282346622513175105e-02,1.109353232905591513e+00
2.356827768423740421e-01,-4.367729340636219287e-02,1.108814694612645146e+00
2.369348884413114698e-01,-4.457200654782252774e-02,1.108462005931093675e+00
2.379444413371169798e-01,-4.545099958982555532e-02,1.108181108309815865e+00
2.391616646444072458e-01,-4.637589540459029214e-02,1.108052799145003098e+00
2.402364413049825065e-01,-4.728811142813324486e-02,1.107711108483799167e+00
2.414185066330265528e-01,-4.822753459837392925e-02,1.107429912497768454e+00
2.425654753073662462e-01,-4.917003774022564444e-02,1.106931399101918956e+00
2.438665398995191747e-01,-5.015031016789045504e-02,1.106499041995405053e+00
2.450948625811285031e-01,-5.112687042462583237e-02,1.105853871648754261e+00
2.465281102034920790e-01,-5.215366589672263548e-02,1.105310313859759974e+00
2.478597105671182799e-01,-5.316933343436714560e-02,1.104569455763075858e+00
2.494206618486494997e-01,-5.424112804771302060e-02,1.103980682699044369e+00
2.508096339945794506e-01,-5.528501699830629112e-02,1.103528699115036371e+00
2.523840318892220380e-01,-5.637084454734474226e-02,1.103199540723469818e+00
2.538167110537549176e-01,-5.743548263611439331e-02,1.102656072948972499e+00
2.553663967240342170e-01,-5.852700775059185151e-02,1.102209197267824292e+00
2.565941549143319622e-01,-5.968745622704379333e-02,1.101958164409073460e+00
2.580284907082486257e-01,-6.085078521547764713e-02,1.102119328562450429e+00
2.593170637996111139e-01,-6.197047945388572260e-02,1.102146796832661702e+00
2.606793288375964246e-01,-6.308993290759652706e-02,1.102479290719664773e+00
2.619101826019055723e-01,-6.417692262709261131e-02,1.102627872217597949e+00
2.631747814642265149e-01,-6.527045147517959722e-02,1.102983234694226988e+00
2.643253943943396633e-01,-6.635211136108595809e-02,1.103114523512454870e+00
2.654821965879929357e-01,-6.741292537854196021e-02,1.103421629316674535e+00
2.665403369927366040e-01,-6.846203399922078103e-02,1.103489932970840526e+00
2.676176303468070783e-01,-6.947481012632616970e-02,1.103750479174837595e+00
2.685897437332188109e-01,-7.047051422644688701e-02,1.103751411734783083e+00
2.697015705083138370e-01,-7.143917044763510582e-02,1.103859680389071007e+00
2.706439693651943590e-01,-7.237575860878174561e-02,1.103735123949728614e+00
2.716732194400432454e-01,-7.323731341140324314e-02,1.103795764365474774e+00
2.725788280584589551e-01,-7.407898400031605324e-02,1.103597465313877812e+00
2.735275535836595995e-01,-7.484961165306559805e-02,1.103639312202674194e+00
2.741662853142046163e-01,-7.556944975828069899e-02,1.103668842452192100e+00
2.751007139450674099e-01,-7.625559806151364917e-02,1.103825835543147615e+00
2.756561768207928531e-01,-7.689464532217549220e-02,1.103964200136065665e+00
2.764841089935115015e-01,-7.754915180840359079e-02,1.103966720580535910e+00
2.769425138486748539e-01,-7.814751280988808946e-02,1.103964819680647302e+00
2.777813446249018381e-01,-7.875931725274235018e-02,1.104115470444016589e+00
2.783229965765281477e-01,-7.932797026761635728e-02,1.104232621808952874e+00
2.791241754847451073e-01,-7.989445649477289191e-02,1.104277241406351528e+00
2.796873835331633584e-01,-8.044611766186972324e-02,1.104315571333945201e+00
2.805650057933935515e-01,-8.101565929522218379e-02,1.104589381140249849e+00
2.811613733127917292e-01,-8.157232288302089518e-02,1.104835462518082734e+00
2.820025789291201179e-01,-8.212352629224320411e-02,1.105029572448018360e+00
2.826076214931905750e-01,-8.268551639506982465e-02,1.105225566354870237e+00
2.835301359309437275e-01,-8.327776201003340983e-02,1.105657776302765960e+00
2.841021486454339273e-01,-8.385680436693056239e-02,1.106082470500372894e+00
2.849458705444263273e-01,-8.443348875095808836e-02,1.106439205903817502e+00
2.854476999167244178e-01,-8.500021212107856938e-02,1.106803276355512677e+00
2.863093137953344747e-01,-8.563305870075052506e-02,1.107327575671698261e+00
2.868067453201629258e-01,-8.626544374222584743e-02,1.107839571603115525e+00
2.875797988513437708e-01,-8.688971865983764753e-02,1.108218278656452283e+00
2.880138789173610769e-01,-8.751286282979395259e-02,1.108578732649998067e+00
2.886509100114993398e-01,-8.812429790992332146e-02,1.108777079622206507e+00
2.891230900118411107e-01,-8.874415110277070196e-02,1.108953426454593716e+00
2.899426769738019938e-01,-8.941007912737197749e-02,1.109312649970131792e+00
2.904397030822954417e-01,-9.008404170522507637e-02,1.109666067010513180e+00
2.912559921113656580e-01,-9.074521067117212458e-02,1.110147544821790344e+00
2.917357128993465776e-01,-9.142879694613997854e-02,1.110610723709572589e+00
2.924302932990454074e-01,-9.208804916951275621e-02,1.110924565462721780e+00
2.928247556808102336e-01,-9.275021972642677470e-02,1.111212852340126123e+00
2.933212973326631001e-01,-9.339936784537618275e-02,1.111298652349242522e+00
2.938173990715547967e-01,-9.409981572557660212e-02,1.111158346497938654e+00
2.944676089078125392e-01,-9.483409628556382920e-02,1.111154034331337304e+00
2.949985816137315475e-01,-9.557044912207099396e-02,1.110948913831911300e+00
2.956767005777927171e-01,-9.630430647954209278e-02,1.110914862071417764e+00
2.961963363170566632e-01,-9.692048681070265792e-02,1.110872135537347427e+00
2.970192552839073241e-01,-9.746348467500044743e-02,1.111071520443280836e+00
2.974709910475611396e-01,-9.804056558761173323e-02,1.111572024925835844e+00
2.981727628162327282e-01,-9.851317227866204784e-02,1.112324728557452902e+00
2.988422034422397733e-01,-9.896908439299670346e-02,1.112987562734467417e+00
2.996864152579327145e-01,-9.938426034919219110e-02,1.113841475872446196e+00
3.004561723506193327e-01,-9.978819252188445010e-02,1.114635891427471215e+00
3.013268680601918770e-01,-1.001748393371174189e-01,1.115523257678788793e+00
3.021099701864840559e-01,-1.005577082744032319e-01,1.116350381681151527e+00
3.030105556035731507e-01,-1.009136196082639769e-01,1.117162714579738259e+00
3.038279602336087515e-01,-1.012721569988632303e-01,1.117916405308574834e+00
3.044879194720389037e-01,-1.016675746376299733e-01,1.118531489032993154e+00
3.051298931772188916e-01,-1.020590517947677356e-01,1.118891855775947741e+00
3.056581008744131411e-01,-1.024752811391180379e-01,1.119190099755073220e+00
3.061672689765242428e-01,-1.028882206782330833e-01,1.119239652702475496e+00
3.066120833934640744e-01,-1.032963231899335504e-01,1.119303996702349702e+00
3.069421180889273515e-01,-1.036910960850318253e-01,1.119325867006204955e+00
3.071818232098477708e-01,-1.040707673707652325e-01,1.119380734970554014e+00
3.073646553090133571e-01,-1.044227688862081338e-01,1.119478159204305934e+00
3.075194531639625639e-01,-1.047229578406655426e-01,1.119728776770967826e+00
3.077008533053847694e-01,-1.049570853218921712e-01,1.120176405247759188e+00
3.078984076073656984e-01,-1.051285897482404502e-01,1.120830635628312422e+00
3.081139146451205568e-01,-1.052349499441045388e-01,1.121663388862696786e+00
3.083151387440881130e-01,-1.052805847814905077e-01,1.122679883158666181e+00
3.085551509955870020e-01,-1.052589150356107450e-01,1.123883380012513200e+00
3.087322214254106245e-01,-1.051839323266513249e-01,1.125185863452172974e+00
3.089747133049206562e-01,-1.050396538321002188e-01,1.126685529476521452e+00
3.092244491513924110e-01,-1.048965831868387683e-01,1.127925772530193438e+00
3.094834702283954520e-01,-1.047560347810763126e-01,1.128918423560618001e+00
3.097376053535598750e-01,-1.046172850785519609e-01,1.129649674566711282e+00
3.100132564541814850e-01,-1.044794835096776869e-01,1.130140657713680996e+00
3.102682127323729278e-01,-1.043458393033323550e-01,1.130378912609249165e+00
3.105726826760696335e-01,-1.042088471574456748e-01,1.130391345106947609e+00
3.110636214141365707e-01,-1.040167375006310069e-01,1.130251064131514438e+00
3.115846340630021860e-01,-1.038228599205375940e-01,1.129861267807487524e+00
3.120720901909784240e-01,-1.036340429193785134e-01,1.129237310972454056e+00
3.125435409574498502e-01,-1.034457000951056055e-01,1.128362338481353699e+00
3.130138653961260231e-01,-1.032552959421245281e-01,1.127257299808359203e+00
3.135157510134762293e-01,-1.030588098303063110e-01,1.125903944198846984e+00
3.139653118977301371e-01,-1.028711843978533796e-01,1.124320571299647575e+00
3.144801163646163689e-01,-1.026721644564705521e-01,1.122501927965318780e+00
3.149196899981533404e-01,-1.024933189438124309e-01,1.120465300552348165e+00
3.153942324265877062e-01,-1.021608254028620877e-01,1.118409835177473166e+00
3.159547745162326060e-01,-1.016553837252382742e-01,1.116830638977231338e+00
3.167828956497502624e-01,-1.009856328314553547e-01,1.115666637411579343e+00
3.174725996133899164e-01,-1.002124605284801379e-01,1.114900605967515279e+00
3.184392207357602533e-01,-9.938288186060721674e-02,1.114353477823438743e+00
3.192053602480630636e-01,-9.847222801877995868e-02,1.114170001956828804e+00
3.202182799989632955e-01,-9.746863390036364372e-02,1.114212329512417998e+00
3.211028119520211721e-01,-9.641954346312885116e-02,1.114434875634187971e+00
3.221901904452837972e-01,-9.529521394630084685e-02,1.114765468055562536e+00
3.231589987082666426e-01,-9.419324561628737713e-02,1.114836003746765725e+00
3.242622837866850349e-01,-9.303729502105440030e-02,1.114826941474735156e+00
3.252617931605099599e-01,-9.190624562599761238e-02,1.114568117509868950e+00
3.263567001062895323e-01,-9.071727014920717702e-02,1.114147490178292399e+00
3.273537272254719022e-01,-8.955553409651337282e-02,1.113487491659721496e+00
3.284536301061417030e-01,-8.832204561443079971e-02,1.112687394933585372e+00
3.294579571754995828e-01,-8.711760879806830504e-02,1.111657104969013377e+00
3.305935259930283254e-01,-8.581423144266604741e-02,1.110621202782879458e+00
3.314862152209909762e-01,-8.451370692886932268e-02,1.109685752050935337e+00
3.325733512932022573e-01,-8.311187908999340124e-02,1.108857482484815860e+00
3.335469678399494708e-01,-8.169767813897185760e-02,1.107943862850549799e+00
3.346684341101490712e-01,-8.020107324605872667e-02,1.107195621764137883e+00
3.356010039659191313e-01,-7.868182329505694905e-02,1.106742147515741292e+00
3.367776901272087064e-01,-7.707374066967789816e-02,1.106547468636096543e+00
3.377414598789514333e-01,-7.544819388448097131e-02,1.106532356102670089e+00
3.389058632538280436e-01,-7.376365861649640532e-02,1.106708123036643565e+00
3.399557241542824904e-01,-7.210895482362851550e-02,1.106624648242600317e+00
3.410887128399123780e-01,-7.043594896495672386e-02,1.106552007072558519e+00
3.421170536143671725e-01,-6.879136832129334467e-02,1.106227851564558939e+00
3.432186194437051863e-01,-6.713355191384766385e-02,1.105869502564820195e+00
3.442205256277764414e-01,-6.550378139052427662e-02,1.105269760504247412e+00
3.453104480360483231e-01,-6.385374484959573105e-02,1.104692865187354878e+00
3.463270052539008659e-01,-6.222900190257086434e-02,1.103903434452926824e+00
3.474803027709152392e-01,-6.056590376321082519e-02,1.103254633511578708e+00
3.484928022575640716e-01,-5.893584321831175227e-02,1.102388698203892403e+00
3.496572829748298417e-01,-5.726160062752975316e-02,1.101685800394584192e+00
3.506095478238483998e-01,-5.560804216281406420e-02,1.101212979900312527e+00
3.517531038230000129e-01,-5.389755080566134560e-02,1.100922795243109764e+00
3.527908480211388031e-01,-5.220269551528262941e-02,1.100479782794380412e+00
3.539695110101289677e-01,-5.046859014994870690e-02,1.100176653388859505e+00
3.549815910644145700e-01,-4.875794201906417935e-02,1.099967171306603930e+00
3.561533011702678331e-01,-4.700110758738727107e-02,1.099873884620167885e+00
3.572212768746129141e-01,-4.528182891053668391e-02,1.099536146611590492e+00
3.583897081824543029e-01,-4.350007110615453781e-02,1.099170964202029532e+00
3.594762174311342262e-01,-4.175226582941002351e-02,1.098573031840079262e+00
3.606423831565261362e-01,-3.995302879115478906e-02,1.097961003579324801e+00
3.617062758312691861e-01,-3.816488879424639186e-02,1.097176556523160151e+00
3.627220564533141789e-01,-3.633105509775726855e-02,1.096593631429160665e+00
3.637225103198321596e-01,-3.447928440286205515e-02,1.096271451053924650e+00
3.647753911390704817e-01,-3.264652671333573286e-02,1.096058823134470339e+00
3.656930745291863127e-01,-3.080968774482588379e-02,1.096193765169915180e+00
3.665901179669336929e-01,-2.898873522497443650e-02,1.096371854221179332e+00
3.675398262441526565e-01,-2.716422341126642492e-02,1.096713127360099183e+00
3.684337671521178970e-01,-2.536153830734366732e-02,1.097011664054008850e+00
3.693523711139064525e-01,-2.356784558870581719e-02,1.097424720299776890e+00
3.702310749849644367e-01,-2.183393488145911332e-02,1.097622726213195454e+00
3.711079458561262756e-01,-2.011844664401045077e-02,1.097954108202381596e+00
3.719811495428653192e-01,-1.845446234400158897e-02,1.098275189360226944e+00
3.729299765139350575e-01,-1.679313760657133447e-02,1.098614040573943296e+00
3.738282905932633904e-01,-1.519814354325604161e-02,1.098735106537330530e+00
3.746994546345413513e-01,-1.366389696480185822e-02,1.098962125001464507e+00
3.756008106371619970e-01,-1.218935684990801738e-02,1.099231022529447044e+00
3.765635916037215480e-01,-1.072100389555048772e-02,1.099526459295620873e+00
3.775146033911506716e-01,-9.331559858751264230e-03,1.099789955893788251e+00
3.785378655698116712e-01,-7.940846569381775771e-03,1.100060238231683529e+00
3.795243634262290278e-01,-6.614103651086559316e-03,1.100117502800050717e+00
3.805900661665824192e-01,-5.278980970903123481e-03,1.100206377508210487e+00
3.816617726406688060e-01,-3.988735274190734550e-03,1.100094650113859540e+00
3.827136770310718417e-01,-2.740537304268424613e-03,1.100086765698603308e+00
3.838040081566708728e-01,-1.557402536036414306e-03,1.100120175818906754e+00
3.849406911628420191e-01,-3.732017258924153293e-04,1.100200722638286610e+00
3.860801732576366607e-01,7.652433333873071052e-04,1.100089276507318248e+00
3.872650168835535256e-01,1.905355197802660822e-03,1.100044237073199760e+00
3.883951523511763315e-01,2.957061733161879709e-03,1.100014053273573378e+00
3.895274006804401723e-01,4.025174187184009031e-03,1.100019440460049402e+00
3.907282013369590690e-01,5.097445431912701712e-03,1.099767880728470537e+00
3.917783335810894330e-01,6.108642484654833692e-03,1.099347486572501698e+00
3.928960175772273633e-01,7.103458114177022865e-03,1.098940474619280128e+00
3.939247377223525359e-01,8.049097964467422442e-03,1.098380584936115678e+00
3.950305851938993862e-01,9.002756485731417541e-03,1.097835957879369495e+00
3.960636178207279090e-01,9.911915800368872181e-03,1.097155529604811219e+00
3.971599920522970728e-01,1.082018793885113073e-02,1.096506352272735629e+00
3.982247280835248260e-01,1.180551637114822527e-02,1.095803309524086666e+00
3.992526760655774054e-01,1.273048740358920586e-02,1.095659381724688908e+00
4.003065562310479941e-01,1.365622436474429706e-02,1.095700207136131699e+00
4.014150963162438912e-01,1.454330853574355847e-02,1.095837853386635530e+00
4.025645367348415493e-01,1.545442522191061221e-02,1.096033330333850975e+00
4.037187121122017275e-01,1.632777432481316224e-02,1.096040089507412496e+00
4.048963702749229232e-01,1.722356060116616780e-02,1.096101990545592209e+00
4.059416959001430070e-01,1.804279075738597637e-02,1.096427445933848555e+00
